Id,Category
380440,unrelated
380445,unrelated
380443,unrelated
380444,unrelated
380446,unrelated
380448,agreed
380447,agreed
380451,agreed
380450,unrelated
380454,unrelated
380449,unrelated
380452,unrelated
380453,unrelated
380457,agreed
380458,unrelated
380460,unrelated
380456,unrelated
380455,agreed
380462,agreed
380459,agreed
380463,unrelated
380461,unrelated
380464,agreed
380469,unrelated
380465,agreed
380466,unrelated
380470,unrelated
380468,unrelated
380467,unrelated
380475,unrelated
380472,unrelated
380471,agreed
380473,agreed
380478,unrelated
380477,unrelated
380476,unrelated
380479,unrelated
380474,agreed
380480,agreed
380482,agreed
380483,agreed
380485,unrelated
380486,unrelated
380481,unrelated
380484,agreed
380487,unrelated
380489,unrelated
380488,unrelated
380490,unrelated
380492,unrelated
380491,unrelated
380493,unrelated
380494,agreed
380496,unrelated
380495,agreed
380499,agreed
380497,unrelated
380500,agreed
380498,unrelated
380505,unrelated
380504,unrelated
380507,unrelated
380501,unrelated
380508,unrelated
380506,agreed
380503,unrelated
380509,unrelated
380502,unrelated
380510,unrelated
380514,unrelated
380517,agreed
380516,unrelated
380511,agreed
380513,unrelated
380512,agreed
380519,unrelated
380515,unrelated
380518,agreed
380520,agreed
380523,disagreed
380525,agreed
380521,unrelated
380524,unrelated
380527,agreed
380528,agreed
380526,unrelated
380522,unrelated
380530,agreed
380529,agreed
380531,agreed
380532,agreed
380536,agreed
380537,unrelated
380533,agreed
380534,agreed
380539,unrelated
380535,unrelated
380538,unrelated
380540,agreed
380541,unrelated
380544,unrelated
380547,agreed
380543,agreed
380546,agreed
380542,unrelated
380550,unrelated
380548,unrelated
380549,unrelated
380553,unrelated
380552,unrelated
380551,unrelated
380554,disagreed
380545,unrelated
380556,disagreed
380555,unrelated
380557,unrelated
380558,unrelated
380559,unrelated
380560,unrelated
380562,unrelated
380561,unrelated
380565,unrelated
380564,unrelated
380563,unrelated
380567,unrelated
380566,unrelated
380568,unrelated
380570,unrelated
380571,unrelated
380572,unrelated
380573,unrelated
380569,disagreed
380576,unrelated
380575,agreed
380577,agreed
380578,agreed
380574,agreed
380579,agreed
380580,agreed
380581,unrelated
380583,agreed
380582,unrelated
380584,agreed
380585,agreed
380586,agreed
380589,unrelated
380588,unrelated
380587,agreed
380592,agreed
380591,agreed
380590,agreed
380593,agreed
380596,agreed
380594,agreed
380597,agreed
380595,agreed
380598,agreed
380599,agreed
380600,unrelated
380602,agreed
380603,unrelated
380601,agreed
380605,agreed
380606,agreed
380607,agreed
380604,agreed
380608,agreed
380609,agreed
380610,agreed
380612,agreed
380611,agreed
380613,agreed
380614,agreed
380616,agreed
380618,agreed
380619,agreed
380617,agreed
380620,agreed
380615,agreed
380621,unrelated
380623,agreed
380622,unrelated
380628,agreed
380625,unrelated
380624,agreed
380629,agreed
380626,agreed
380630,unrelated
380627,agreed
380631,unrelated
380632,agreed
380633,agreed
380634,agreed
380635,unrelated
380637,agreed
380636,agreed
380641,agreed
380640,agreed
380639,agreed
380638,agreed
380642,agreed
380643,agreed
380644,agreed
380645,agreed
380647,agreed
380649,agreed
380650,agreed
380648,agreed
380651,agreed
380652,unrelated
380646,agreed
380656,agreed
380653,agreed
380654,unrelated
380655,agreed
380660,unrelated
380657,agreed
380659,agreed
380658,agreed
380661,agreed
380662,agreed
380663,agreed
380665,unrelated
380664,agreed
380668,unrelated
380667,unrelated
380666,unrelated
380670,agreed
380669,unrelated
380671,unrelated
380673,unrelated
380672,agreed
380674,unrelated
380675,agreed
380676,unrelated
380677,unrelated
380679,disagreed
380678,agreed
380681,agreed
380682,agreed
380683,agreed
380680,agreed
380686,agreed
380685,agreed
380684,disagreed
380688,unrelated
380687,unrelated
380693,agreed
380692,unrelated
380689,agreed
380690,agreed
380691,unrelated
380695,agreed
380694,agreed
380696,agreed
380699,agreed
380698,agreed
380697,agreed
380700,agreed
380702,agreed
380701,agreed
380706,unrelated
380705,agreed
380703,agreed
380704,unrelated
380707,unrelated
380708,unrelated
380710,unrelated
380709,unrelated
380712,unrelated
380711,disagreed
380717,unrelated
380713,unrelated
380719,unrelated
380714,unrelated
380718,unrelated
380716,unrelated
380715,unrelated
380720,unrelated
380721,unrelated
380722,unrelated
380723,unrelated
380726,unrelated
380724,unrelated
380725,unrelated
380729,unrelated
380732,disagreed
380728,unrelated
380730,unrelated
380727,unrelated
380731,unrelated
380735,unrelated
380734,unrelated
380733,unrelated
380736,disagreed
380739,unrelated
380737,unrelated
380738,disagreed
380741,disagreed
380740,disagreed
380745,unrelated
380744,unrelated
380747,unrelated
380743,unrelated
380746,agreed
380748,unrelated
380751,unrelated
380750,unrelated
380749,unrelated
380753,unrelated
380752,unrelated
380754,agreed
380742,unrelated
380755,unrelated
380756,unrelated
380757,unrelated
380758,unrelated
380759,unrelated
380761,unrelated
380763,unrelated
380767,disagreed
380760,unrelated
380766,unrelated
380765,unrelated
380762,unrelated
380764,unrelated
380768,unrelated
380769,unrelated
380772,unrelated
380771,unrelated
380770,unrelated
380774,unrelated
380776,unrelated
380773,unrelated
380778,unrelated
380775,disagreed
380777,disagreed
380780,unrelated
380783,agreed
380781,unrelated
380779,unrelated
380782,unrelated
380786,unrelated
380784,agreed
380785,agreed
380787,unrelated
380789,agreed
380788,agreed
380790,agreed
380794,agreed
380791,unrelated
380792,agreed
380795,unrelated
380793,agreed
380796,unrelated
380797,unrelated
380801,agreed
380799,agreed
380802,unrelated
380800,agreed
380803,unrelated
380798,disagreed
380804,agreed
380805,agreed
380806,agreed
380809,agreed
380807,unrelated
380808,unrelated
380811,agreed
380813,unrelated
380812,agreed
380810,unrelated
380815,unrelated
380816,unrelated
380814,unrelated
380820,unrelated
380822,agreed
380823,unrelated
380819,unrelated
380824,unrelated
380817,unrelated
380821,unrelated
380818,unrelated
380825,agreed
380827,unrelated
380826,unrelated
380829,agreed
380831,agreed
380830,agreed
380828,unrelated
380832,unrelated
380833,agreed
380834,agreed
380836,agreed
380835,agreed
380837,agreed
380838,agreed
380842,unrelated
380845,agreed
380843,unrelated
380841,agreed
380844,agreed
380839,unrelated
380840,agreed
380847,agreed
380846,agreed
380848,agreed
380852,agreed
380849,agreed
380851,agreed
380850,unrelated
380854,agreed
380853,agreed
380855,agreed
380856,agreed
380859,agreed
380857,agreed
380858,agreed
380860,agreed
380861,unrelated
380863,agreed
380864,agreed
380862,agreed
380867,agreed
380868,unrelated
380869,unrelated
380865,agreed
380866,agreed
380870,unrelated
380874,agreed
380873,unrelated
380872,unrelated
380871,unrelated
380876,agreed
380875,unrelated
380878,unrelated
380877,unrelated
380879,unrelated
380882,unrelated
380880,unrelated
380881,unrelated
380883,unrelated
380884,unrelated
380887,agreed
380886,unrelated
380885,unrelated
380888,unrelated
380890,agreed
380891,unrelated
380893,unrelated
380889,unrelated
380895,unrelated
380892,disagreed
380894,unrelated
380897,unrelated
380896,unrelated
380901,unrelated
380900,unrelated
380902,unrelated
380898,unrelated
380899,unrelated
380904,unrelated
380905,unrelated
380906,unrelated
380908,unrelated
380907,agreed
380903,disagreed
380910,unrelated
380909,unrelated
380914,unrelated
380911,unrelated
380912,agreed
380915,unrelated
380916,unrelated
380913,agreed
380920,agreed
380918,unrelated
380921,unrelated
380922,agreed
380917,unrelated
380919,unrelated
380924,unrelated
380925,agreed
380923,agreed
380926,agreed
380928,agreed
380927,agreed
380929,agreed
380932,agreed
380930,agreed
380933,agreed
380931,agreed
380934,agreed
380937,agreed
380936,agreed
380935,agreed
380938,agreed
380940,agreed
380941,agreed
380942,agreed
380943,agreed
380946,agreed
380944,agreed
380939,agreed
380947,agreed
380945,agreed
380949,agreed
380948,agreed
380950,agreed
380951,agreed
380952,agreed
380953,agreed
380954,agreed
380955,agreed
380956,agreed
380957,agreed
380958,agreed
380960,agreed
380959,agreed
380961,agreed
380962,agreed
380963,unrelated
380964,agreed
380965,agreed
380968,unrelated
380966,agreed
380967,agreed
380969,unrelated
380970,unrelated
380971,unrelated
380973,agreed
380974,unrelated
380972,unrelated
380975,agreed
380977,agreed
380976,agreed
380978,unrelated
380979,agreed
380980,unrelated
380984,unrelated
380983,agreed
380981,unrelated
380982,unrelated
380986,unrelated
380985,unrelated
380987,agreed
380988,unrelated
380989,unrelated
380992,unrelated
380990,unrelated
380991,unrelated
380993,unrelated
380995,unrelated
380994,unrelated
380996,unrelated
380997,unrelated
380999,unrelated
381001,agreed
380998,unrelated
381000,unrelated
381002,unrelated
381005,disagreed
381003,unrelated
381004,unrelated
381006,agreed
381008,agreed
381007,agreed
381010,agreed
381012,unrelated
381013,unrelated
381014,unrelated
381009,unrelated
381011,agreed
381016,agreed
381015,agreed
381020,unrelated
381017,disagreed
381019,unrelated
381018,agreed
381024,disagreed
381025,unrelated
381022,disagreed
381023,disagreed
381026,agreed
381028,unrelated
381027,unrelated
381030,unrelated
381031,disagreed
381029,disagreed
381021,disagreed
381034,disagreed
381036,agreed
381032,disagreed
381033,unrelated
381035,unrelated
381039,unrelated
381037,unrelated
381038,unrelated
381041,agreed
381040,unrelated
381042,unrelated
381045,unrelated
381043,unrelated
381050,agreed
381047,unrelated
381049,agreed
381046,agreed
381044,agreed
381048,agreed
381051,agreed
381052,agreed
381053,unrelated
381056,agreed
381055,unrelated
381058,agreed
381057,agreed
381059,unrelated
381060,unrelated
381054,unrelated
381061,agreed
381062,agreed
381064,unrelated
381063,agreed
381066,agreed
381065,unrelated
381067,unrelated
381072,unrelated
381070,agreed
381071,agreed
381069,agreed
381068,unrelated
381073,unrelated
381075,unrelated
381074,unrelated
381077,unrelated
381080,unrelated
381076,unrelated
381078,unrelated
381079,unrelated
381081,unrelated
381082,unrelated
381083,agreed
381086,unrelated
381085,unrelated
381084,agreed
381087,unrelated
381091,unrelated
381090,agreed
381089,unrelated
381088,unrelated
381093,unrelated
381094,agreed
381092,unrelated
381096,unrelated
381097,agreed
381098,unrelated
381099,unrelated
381102,unrelated
381101,disagreed
381095,agreed
381100,disagreed
381105,agreed
381107,agreed
381106,agreed
381103,unrelated
381104,unrelated
381108,agreed
381114,agreed
381112,unrelated
381111,disagreed
381110,unrelated
381113,disagreed
381109,unrelated
381115,unrelated
381116,unrelated
381119,agreed
381117,unrelated
381118,agreed
381123,disagreed
381120,agreed
381121,unrelated
381122,unrelated
381124,agreed
381128,disagreed
381125,unrelated
381129,disagreed
381127,unrelated
381126,unrelated
381132,unrelated
381130,unrelated
381133,unrelated
381131,agreed
381139,unrelated
381136,unrelated
381134,agreed
381135,agreed
381138,unrelated
381137,unrelated
381141,unrelated
381143,unrelated
381142,unrelated
381144,unrelated
381140,unrelated
381145,agreed
381146,unrelated
381147,agreed
381150,unrelated
381148,agreed
381153,unrelated
381149,unrelated
381151,unrelated
381152,unrelated
381156,unrelated
381155,unrelated
381154,unrelated
381157,unrelated
381158,unrelated
381159,unrelated
381162,unrelated
381160,agreed
381163,agreed
381161,unrelated
381166,unrelated
381167,unrelated
381164,agreed
381165,unrelated
381168,disagreed
381169,disagreed
381170,agreed
381171,unrelated
381172,disagreed
381173,unrelated
381174,unrelated
381176,unrelated
381177,unrelated
381175,unrelated
381179,unrelated
381180,agreed
381178,unrelated
381182,agreed
381181,agreed
381183,agreed
381185,agreed
381186,unrelated
381187,agreed
381190,agreed
381189,unrelated
381184,unrelated
381188,agreed
381195,agreed
381193,unrelated
381192,unrelated
381194,agreed
381196,agreed
381198,unrelated
381191,unrelated
381199,unrelated
381203,unrelated
381200,agreed
381197,agreed
381201,agreed
381204,agreed
381205,agreed
381202,unrelated
381207,unrelated
381206,unrelated
381208,unrelated
381209,unrelated
381212,unrelated
381214,unrelated
381210,unrelated
381213,unrelated
381215,unrelated
381216,unrelated
381217,agreed
381211,unrelated
381218,unrelated
381219,unrelated
381220,agreed
381224,agreed
381223,agreed
381222,agreed
381221,agreed
381225,unrelated
381228,agreed
381227,agreed
381226,agreed
381230,agreed
381231,unrelated
381235,unrelated
381233,unrelated
381229,agreed
381232,unrelated
381236,agreed
381234,unrelated
381237,unrelated
381240,unrelated
381243,agreed
381241,agreed
381239,agreed
381242,agreed
381244,agreed
381245,unrelated
381238,unrelated
381246,unrelated
381247,agreed
381249,unrelated
381248,agreed
381250,agreed
381251,agreed
381252,agreed
381255,agreed
381256,agreed
381257,agreed
381253,unrelated
381260,agreed
381258,agreed
381259,agreed
381262,agreed
381254,agreed
381264,agreed
381263,agreed
381261,agreed
381266,unrelated
381267,unrelated
381265,agreed
381270,unrelated
381268,unrelated
381272,unrelated
381271,unrelated
381269,unrelated
381274,unrelated
381275,unrelated
381276,unrelated
381277,unrelated
381273,unrelated
381278,unrelated
381280,unrelated
381282,disagreed
381279,unrelated
381283,unrelated
381285,unrelated
381281,unrelated
381284,unrelated
381286,unrelated
381287,unrelated
381288,unrelated
381291,unrelated
381289,unrelated
381292,unrelated
381295,unrelated
381293,unrelated
381290,unrelated
381294,unrelated
381298,unrelated
381296,unrelated
381297,unrelated
381301,unrelated
381300,unrelated
381304,unrelated
381305,unrelated
381302,unrelated
381299,unrelated
381303,unrelated
381308,unrelated
381307,unrelated
381306,unrelated
381311,unrelated
381310,unrelated
381309,unrelated
381314,unrelated
381312,unrelated
381318,unrelated
381316,disagreed
381315,unrelated
381317,unrelated
381313,unrelated
381319,disagreed
381320,unrelated
381323,unrelated
381322,unrelated
381321,unrelated
381324,unrelated
381326,unrelated
381325,unrelated
381330,unrelated
381327,unrelated
381328,unrelated
381329,disagreed
381331,unrelated
381332,unrelated
381334,unrelated
381333,unrelated
381337,unrelated
381340,unrelated
381335,unrelated
381338,unrelated
381339,unrelated
381336,unrelated
381341,unrelated
381342,agreed
381343,disagreed
381344,unrelated
381345,unrelated
381348,unrelated
381351,unrelated
381350,unrelated
381352,unrelated
381346,unrelated
381349,unrelated
381347,unrelated
381354,agreed
381355,unrelated
381357,unrelated
381356,agreed
381358,unrelated
381353,unrelated
381361,unrelated
381360,agreed
381362,agreed
381359,unrelated
381364,agreed
381363,unrelated
381369,unrelated
381367,unrelated
381365,unrelated
381371,unrelated
381366,agreed
381370,unrelated
381368,unrelated
381372,unrelated
381375,unrelated
381373,agreed
381376,unrelated
381379,unrelated
381374,agreed
381378,unrelated
381380,unrelated
381377,unrelated
381381,unrelated
381382,unrelated
381383,unrelated
381385,unrelated
381386,unrelated
381384,unrelated
381387,unrelated
381390,unrelated
381389,agreed
381393,agreed
381391,unrelated
381392,agreed
381388,agreed
381394,agreed
381396,agreed
381395,unrelated
381399,unrelated
381397,agreed
381401,unrelated
381398,agreed
381403,unrelated
381400,agreed
381402,agreed
381405,unrelated
381404,unrelated
381406,unrelated
381407,agreed
381410,unrelated
381409,unrelated
381411,unrelated
381412,unrelated
381413,unrelated
381415,agreed
381414,agreed
381408,agreed
381418,unrelated
381417,unrelated
381419,agreed
381416,unrelated
381421,agreed
381420,agreed
381422,agreed
381425,unrelated
381423,unrelated
381426,agreed
381424,agreed
381427,unrelated
381428,unrelated
381429,unrelated
381430,unrelated
381431,unrelated
381432,unrelated
381433,unrelated
381437,unrelated
381436,unrelated
381439,unrelated
381434,unrelated
381435,unrelated
381441,unrelated
381438,disagreed
381440,agreed
381442,unrelated
381443,agreed
381444,agreed
381445,agreed
381447,unrelated
381450,unrelated
381446,unrelated
381448,unrelated
381449,unrelated
381451,unrelated
381452,unrelated
381454,unrelated
381453,unrelated
381455,unrelated
381456,unrelated
381457,unrelated
381460,unrelated
381458,unrelated
381463,unrelated
381462,unrelated
381459,unrelated
381465,unrelated
381464,unrelated
381461,unrelated
381466,unrelated
381467,unrelated
381468,unrelated
381472,unrelated
381469,unrelated
381471,unrelated
381470,unrelated
381473,unrelated
381475,unrelated
381474,unrelated
381476,unrelated
381477,unrelated
381479,unrelated
381478,unrelated
381481,unrelated
381482,unrelated
381480,unrelated
381483,unrelated
381484,agreed
381485,unrelated
381486,unrelated
381488,unrelated
381489,unrelated
381491,unrelated
381490,unrelated
381487,unrelated
381493,unrelated
381495,unrelated
381492,unrelated
381497,unrelated
381494,unrelated
381498,unrelated
381496,unrelated
381500,unrelated
381499,unrelated
381501,unrelated
381503,agreed
381502,unrelated
381504,agreed
381505,unrelated
381507,agreed
381509,agreed
381506,unrelated
381508,agreed
381510,agreed
381512,unrelated
381511,unrelated
381514,agreed
381515,unrelated
381513,agreed
381516,unrelated
381518,agreed
381519,agreed
381517,agreed
381520,unrelated
381522,unrelated
381521,agreed
381524,agreed
381523,agreed
381525,unrelated
381526,agreed
381527,unrelated
381528,unrelated
381530,unrelated
381531,unrelated
381529,unrelated
381532,unrelated
381533,unrelated
381535,unrelated
381534,unrelated
381539,agreed
381538,agreed
381540,agreed
381537,agreed
381536,unrelated
381541,agreed
381543,agreed
381542,agreed
381545,unrelated
381544,unrelated
381547,agreed
381546,agreed
381549,unrelated
381548,agreed
381551,agreed
381550,agreed
381554,agreed
381553,unrelated
381556,unrelated
381555,agreed
381552,agreed
381558,unrelated
381560,unrelated
381557,agreed
381562,unrelated
381561,unrelated
381559,unrelated
381563,unrelated
381564,unrelated
391565,disagreed
391568,unrelated
391566,disagreed
391569,unrelated
391567,unrelated
391570,unrelated
391573,unrelated
391571,disagreed
391572,unrelated
391578,unrelated
391576,unrelated
391574,unrelated
391577,unrelated
391575,disagreed
391579,unrelated
391580,unrelated
391582,unrelated
391581,agreed
391583,unrelated
391584,disagreed
391587,unrelated
391586,unrelated
391589,disagreed
391585,unrelated
391592,unrelated
391591,disagreed
391588,unrelated
391590,unrelated
391593,unrelated
391594,unrelated
391595,unrelated
391596,unrelated
391598,unrelated
391599,agreed
391597,agreed
391600,unrelated
391601,unrelated
391603,unrelated
391602,unrelated
391607,unrelated
391604,unrelated
391606,unrelated
391605,unrelated
391609,unrelated
391608,unrelated
391612,unrelated
391610,unrelated
391611,unrelated
391614,unrelated
391613,unrelated
391615,unrelated
391618,unrelated
391617,unrelated
391619,disagreed
391620,unrelated
391621,agreed
391616,unrelated
391626,unrelated
391625,agreed
391623,agreed
391624,agreed
391622,unrelated
391628,agreed
391627,unrelated
391629,agreed
391631,unrelated
391630,unrelated
391632,unrelated
391633,unrelated
391636,unrelated
391635,unrelated
391634,unrelated
391640,agreed
391638,unrelated
391637,unrelated
391645,agreed
391643,agreed
391644,agreed
391641,unrelated
391642,unrelated
391646,agreed
391647,unrelated
391639,unrelated
391649,unrelated
391648,agreed
391652,unrelated
391654,unrelated
391651,unrelated
391655,unrelated
391656,unrelated
391650,unrelated
391657,unrelated
391653,unrelated
391659,unrelated
391658,unrelated
391662,unrelated
391664,unrelated
391661,unrelated
391660,agreed
391663,unrelated
391668,unrelated
391666,unrelated
391665,disagreed
391667,agreed
391669,unrelated
391671,unrelated
391670,unrelated
391674,agreed
391673,agreed
391679,unrelated
391678,unrelated
391676,unrelated
391675,unrelated
391681,unrelated
391680,unrelated
391672,unrelated
391677,agreed
391684,agreed
391682,disagreed
391686,unrelated
391688,unrelated
391689,unrelated
391687,unrelated
391685,unrelated
391690,unrelated
391683,unrelated
391691,unrelated
391692,disagreed
391693,unrelated
391696,unrelated
391694,unrelated
391695,unrelated
391697,unrelated
391698,unrelated
391702,unrelated
391699,unrelated
391700,unrelated
391701,unrelated
391707,unrelated
391708,unrelated
391705,unrelated
391704,unrelated
391709,unrelated
391706,unrelated
391703,unrelated
391711,unrelated
391710,unrelated
391712,unrelated
391714,unrelated
391713,unrelated
391716,unrelated
391715,unrelated
391717,agreed
391720,agreed
391718,agreed
391721,agreed
391722,unrelated
391719,unrelated
391725,unrelated
391723,agreed
391726,agreed
391724,agreed
391728,agreed
391727,unrelated
391729,unrelated
391730,unrelated
391731,agreed
391732,agreed
391733,unrelated
391736,unrelated
391734,unrelated
391735,unrelated
391737,unrelated
391739,agreed
391740,agreed
391738,unrelated
391743,agreed
391742,agreed
391741,agreed
391744,agreed
391745,agreed
391746,agreed
391748,agreed
391751,agreed
391750,agreed
391749,agreed
391747,agreed
391754,agreed
391756,unrelated
391755,agreed
391753,agreed
391752,agreed
391757,unrelated
391758,agreed
391759,agreed
391761,agreed
391760,unrelated
391762,agreed
391763,agreed
391764,unrelated
391766,unrelated
391767,unrelated
391768,unrelated
391770,unrelated
391765,unrelated
391771,unrelated
391772,unrelated
391769,disagreed
391773,unrelated
391776,unrelated
391775,unrelated
391778,unrelated
391774,unrelated
391777,disagreed
391782,unrelated
391783,unrelated
391779,unrelated
391781,disagreed
391780,unrelated
391784,unrelated
391785,disagreed
391786,unrelated
391788,agreed
391787,unrelated
391792,unrelated
391789,agreed
391793,agreed
391791,unrelated
391794,unrelated
391795,unrelated
391797,unrelated
391796,agreed
391798,unrelated
391799,unrelated
391800,agreed
391802,unrelated
391790,unrelated
391801,unrelated
391805,unrelated
391803,unrelated
391807,unrelated
391804,unrelated
391806,unrelated
391808,unrelated
391810,unrelated
391809,agreed
391811,unrelated
391813,agreed
391815,unrelated
391816,unrelated
391814,unrelated
391817,agreed
391818,agreed
391812,unrelated
391820,unrelated
391822,unrelated
391821,unrelated
391819,unrelated
391823,unrelated
391824,unrelated
391825,unrelated
391826,unrelated
391827,unrelated
391829,unrelated
391828,unrelated
391830,unrelated
391831,unrelated
391832,disagreed
391833,unrelated
391835,unrelated
391837,unrelated
391838,unrelated
391834,unrelated
391836,unrelated
391839,unrelated
391843,unrelated
391840,unrelated
391841,unrelated
391844,unrelated
391842,unrelated
391846,unrelated
391849,unrelated
391850,unrelated
391847,unrelated
391845,unrelated
391848,unrelated
391851,unrelated
391852,unrelated
391853,disagreed
391854,unrelated
391855,agreed
391856,unrelated
391857,unrelated
391860,unrelated
391861,unrelated
391863,unrelated
391862,unrelated
391864,agreed
391858,unrelated
391859,agreed
391866,agreed
391865,unrelated
391868,unrelated
391867,unrelated
391869,unrelated
391871,unrelated
391870,disagreed
391872,unrelated
391874,unrelated
391877,unrelated
391875,unrelated
391876,disagreed
391878,unrelated
391880,unrelated
391879,unrelated
391881,unrelated
391883,unrelated
391884,unrelated
391885,disagreed
391886,unrelated
391882,unrelated
391887,unrelated
391888,unrelated
391889,unrelated
391890,unrelated
391873,unrelated
391892,unrelated
391891,unrelated
391893,unrelated
391897,disagreed
391894,unrelated
391896,unrelated
391898,unrelated
391899,unrelated
391901,disagreed
391900,unrelated
391895,unrelated
391903,disagreed
391906,agreed
391902,disagreed
391904,disagreed
391905,unrelated
391907,agreed
391911,unrelated
391912,unrelated
391909,unrelated
391910,unrelated
391908,unrelated
391915,unrelated
391916,unrelated
391913,unrelated
391914,unrelated
391917,unrelated
391919,unrelated
391918,unrelated
391921,unrelated
391920,unrelated
391923,unrelated
391922,agreed
391926,unrelated
391927,unrelated
391925,unrelated
391924,unrelated
391928,unrelated
391929,unrelated
391930,unrelated
391931,agreed
391932,agreed
391934,unrelated
391933,unrelated
391935,unrelated
391936,agreed
391938,agreed
391937,unrelated
391939,unrelated
391940,agreed
391943,agreed
391941,agreed
391942,unrelated
391946,agreed
391945,agreed
391944,unrelated
391947,unrelated
391949,unrelated
391948,agreed
391951,agreed
391950,unrelated
391952,agreed
391955,agreed
391953,agreed
391954,unrelated
391956,agreed
391957,agreed
391958,unrelated
391962,unrelated
391960,agreed
391963,agreed
391964,unrelated
391959,agreed
391965,agreed
391961,unrelated
391966,agreed
391967,agreed
391972,agreed
391971,agreed
391970,unrelated
391969,agreed
391968,agreed
391973,agreed
391974,agreed
391975,agreed
391976,unrelated
391979,unrelated
391978,unrelated
391980,unrelated
391983,unrelated
391982,unrelated
391981,unrelated
391984,unrelated
391985,unrelated
391987,unrelated
391986,disagreed
391990,unrelated
391989,unrelated
391991,unrelated
391988,unrelated
391977,agreed
391992,unrelated
391993,unrelated
391995,agreed
391994,unrelated
391998,unrelated
391996,unrelated
391997,unrelated
392000,unrelated
391999,unrelated
392001,agreed
392002,agreed
392004,unrelated
392003,unrelated
392008,unrelated
392005,unrelated
392006,agreed
392009,unrelated
392007,unrelated
392010,agreed
392012,unrelated
392013,unrelated
392018,agreed
392017,unrelated
392016,agreed
392014,unrelated
392020,unrelated
392015,agreed
392021,unrelated
392019,unrelated
392022,unrelated
392023,unrelated
392024,agreed
392025,unrelated
392028,unrelated
392026,disagreed
392030,unrelated
392027,unrelated
392029,agreed
392031,unrelated
392035,disagreed
392032,unrelated
392034,disagreed
392033,disagreed
392037,disagreed
392036,unrelated
392038,unrelated
392039,unrelated
392040,agreed
392041,agreed
392042,agreed
392047,agreed
392045,disagreed
392044,unrelated
392046,unrelated
392043,agreed
392050,agreed
392048,agreed
392052,unrelated
392051,unrelated
392053,unrelated
392049,agreed
392055,agreed
392054,unrelated
392056,unrelated
392057,unrelated
392059,unrelated
392058,unrelated
392061,unrelated
392060,unrelated
392062,unrelated
392066,unrelated
392067,unrelated
392065,unrelated
392068,unrelated
392063,unrelated
392064,unrelated
392070,unrelated
392069,unrelated
392072,unrelated
392071,unrelated
392075,unrelated
392074,unrelated
392076,unrelated
392078,unrelated
392073,unrelated
392077,unrelated
392079,unrelated
392081,unrelated
392080,unrelated
392082,unrelated
392084,unrelated
392083,unrelated
392085,unrelated
392086,disagreed
392089,unrelated
392090,unrelated
392088,unrelated
392087,unrelated
392091,unrelated
392092,agreed
392093,unrelated
392094,agreed
392096,unrelated
392095,unrelated
392099,agreed
392097,agreed
392100,unrelated
392098,agreed
392102,unrelated
392101,unrelated
392103,unrelated
392109,agreed
392105,agreed
392108,agreed
392110,agreed
392104,unrelated
392106,unrelated
392107,unrelated
392111,agreed
392112,agreed
392114,unrelated
392113,unrelated
392115,agreed
392116,unrelated
392117,disagreed
392119,agreed
392118,unrelated
392120,agreed
392121,unrelated
392124,unrelated
392123,unrelated
392126,unrelated
392122,unrelated
392125,unrelated
392127,unrelated
392129,unrelated
392128,unrelated
392131,unrelated
392130,unrelated
392132,unrelated
392133,agreed
392134,disagreed
392137,agreed
392136,agreed
392140,unrelated
392139,agreed
392141,disagreed
392138,unrelated
392135,agreed
392143,unrelated
392144,unrelated
392142,unrelated
392146,unrelated
392145,unrelated
392150,unrelated
392147,unrelated
392151,agreed
392149,unrelated
392152,unrelated
392154,unrelated
392153,unrelated
392155,unrelated
392156,unrelated
392157,agreed
392158,unrelated
392160,unrelated
392159,unrelated
392162,agreed
392163,disagreed
392166,agreed
392161,unrelated
392164,unrelated
392165,agreed
392167,agreed
392168,unrelated
392170,unrelated
392171,unrelated
392172,agreed
392173,unrelated
392174,agreed
392176,unrelated
392175,agreed
392178,unrelated
392177,unrelated
392179,agreed
392180,agreed
392181,agreed
392183,unrelated
392182,unrelated
392184,agreed
392185,unrelated
392186,unrelated
392169,agreed
392189,unrelated
392187,unrelated
392188,agreed
392190,unrelated
392193,unrelated
392192,unrelated
392191,unrelated
392194,unrelated
392196,agreed
392195,unrelated
392197,unrelated
392199,unrelated
392198,unrelated
392202,unrelated
392203,unrelated
392200,unrelated
392201,unrelated
392208,unrelated
392204,unrelated
392209,unrelated
392206,unrelated
392205,disagreed
392210,unrelated
392211,agreed
392212,agreed
392216,unrelated
392213,unrelated
392214,unrelated
392215,agreed
392217,agreed
392218,unrelated
392219,unrelated
392222,agreed
392220,unrelated
392223,agreed
392224,agreed
392221,unrelated
392226,unrelated
392225,agreed
392227,agreed
392228,unrelated
392231,agreed
392229,unrelated
392230,unrelated
392234,unrelated
392232,agreed
392233,agreed
392235,disagreed
392237,unrelated
392239,unrelated
392236,unrelated
392238,unrelated
392240,unrelated
392241,unrelated
392243,agreed
392242,agreed
392244,unrelated
392246,unrelated
392245,unrelated
392249,agreed
392250,unrelated
392247,agreed
392248,agreed
392251,agreed
392252,unrelated
392256,agreed
392255,agreed
392257,agreed
392258,agreed
392254,unrelated
392253,agreed
392261,disagreed
392262,unrelated
392263,unrelated
392260,disagreed
392264,unrelated
392266,unrelated
392267,disagreed
392269,unrelated
392268,unrelated
392271,unrelated
